FECHA_OPERATIVA|CEDI|TIENDA|AREA|SITUACION_PEDIDO|PED_PEDIDOS|PED_ARTICULOS|PED_CAJAS|PED_NOATENDID|PICK_PEDIDOS|PICK_ARTICULOS|PICK_CAJAS|PICK_NOATENDID|DESP_PEDIDOS|DESP_ARTICULOS|DESP_CAJAS|DESP_NOATENDID
2023/05/01|CEDI_3|12036|Fruver Seco|EX|2|8|18|0||||||||
2023/05/01|CEDI_3|12036|Refrigerados|EX|1|4|10|0|2|7|10|1|2|7|10|1
2023/05/01|CEDI_3|12125|Alimentos|EX|1|66|152|0|2|64|132|0|2|64|132|0
2023/05/01|CEDI_3|12125|Aseo|EX|1|47|185|0|1|27|41|1|1|27|41|1
2023/05/01|CEDI_3|12125|Congelados|EX|1|9|12|0|1|7|10|0|1|7|10|0
2023/05/01|CEDI_3|12125|Cuadrante 1|EX|1|14|311|0|1|15|379|0|1|15|379|0
2023/05/01|CEDI_3|12125|Fruver Seco|EX|2|7|12|0|1|1|1|0|1|1|1|0
2023/05/01|CEDI_3|12125|Refrigerados|EX|1|26|28|0|1|16|20|0|1|16|20|0
2023/05/01|CEDI_3|12126|Alimentos|EX|1|112|214|0||||||||
2023/05/01|CEDI_3|12126|Aseo|EX|1|82|191|1||||||||
2023/05/01|CEDI_3|12126|Congelados|EX|1|17|18|0|1|9|9|0|1|9|9|0
2023/05/01|CEDI_3|12126|Cuadrante 1|EX|1|11|223|0||||||||
2023/05/01|CEDI_3|12126|Fruver Seco|EX|2|3|3|0||||||||
2023/05/01|CEDI_3|12126|Refrigerados|EX|1|23|35|0|1|57|78|0|1|57|78|0
2023/05/01|CEDI_3|12170|Alimentos|EX|1|188|364|0|1|51|83|0|1|51|83|0
2023/05/01|CEDI_3|12170|Aseo|EX|1|60|122|0|1|19|27|0|1|19|27|0
2023/05/01|CEDI_3|12170|Congelados|EX|1|16|22|-1|1|6|8|-1|1|6|8|-1
2023/05/01|CEDI_3|12170|Cuadrante 1|EX|2|16|348|0|1|13|336|0|1|13|336|0
2023/05/01|CEDI_3|12170|Fruver Seco|EX|2|6|8|0||||||||
2023/05/01|CEDI_3|12170|Refrigerados|EX|1|43|56|0|1|31|46|0|1|31|46|0
2023/05/01|CEDI_3|12173|Alimentos|EX|1|91|130|0|1|28|37|0|1|28|37|0
2023/05/01|CEDI_3|12173|Aseo|EX|1|34|76|0|1|7|10|0|1|7|10|0
2023/05/01|CEDI_3|12173|Congelados|EX|1|14|15|0||||||||
2023/05/01|CEDI_3|12173|Cuadrante 1|EX|1|3|82|0|1|4|49|0|1|4|49|0
2023/05/01|CEDI_3|12173|Fruver Seco|EX|2|3|3|0||||||||
2023/05/01|CEDI_3|12173|Refrigerados|EX|1|20|21|0|1|18|19|0|1|18|19|0
2023/05/01|CEDI_3|12174|Alimentos|EX|1|118|191|0|1|104|156|0||||
2023/05/01|CEDI_3|12174|Aseo|EX|1|54|97|0|1|27|39|0||||
2023/05/01|CEDI_3|12174|Congelados|EX|1|18|27|0|1|8|9|0|1|8|9|0
2023/05/01|CEDI_3|12174|Cuadrante 1|EX|2|13|229|0|1|9|186|0||||
2023/05/01|CEDI_3|12174|Fruver Seco|EX|2|3|3|0|2|6|6|0||||
2023/05/01|CEDI_3|12174|Refrigerados|EX|1|40|50|0|1|28|35|0|1|28|35|0
2023/05/01|CEDI_3|12175|Alimentos|EX|1|79|185|0|1|111|186|0|1|111|186|0
2023/05/01|CEDI_3|12175|Aseo|EX|1|40|123|0|1|30|39|0|1|30|39|0
2023/05/01|CEDI_3|12175|Congelados|EX|1|13|22|0|1|1|8|-2|1|1|8|-2
2023/05/01|CEDI_3|12175|Cuadrante 1|EX|2|12|243|0|1|7|136|0|1|7|136|0
2023/05/01|CEDI_3|12175|Fruver Seco|EX|2|5|6|0|1|8|11|0|1|8|11|0
2023/05/01|CEDI_3|12175|Refrigerados|EX|1|24|37|0|1|37|48|1|1|37|48|1
2023/05/01|CEDI_3|12223|Alimentos|EX|1|139|227|0|1|19|34|0|2|54|87|0
2023/05/01|CEDI_3|12223|Aseo|EX|1|36|127|0|1|11|22|1|2|16|34|1
2023/05/01|CEDI_3|12223|Congelados|EX|1|5|5|0|1|5|5|0|1|5|5|0
2023/05/01|CEDI_3|12223|Cuadrante 1|EX|2|4|57|0|1|3|65|0|3|9|184|0
2023/05/01|CEDI_3|12223|Fruver Seco|EX|2|6|8|0|||||1|1|2|0
2023/05/01|CEDI_3|12223|Refrigerados|EX|1|19|35|10|1|15|16|0|1|15|16|0
2023/05/01|CEDI_3|12224|Alimentos|EX|1|52|91|0|1|78|151|1|1|78|151|1
2023/05/01|CEDI_3|12224|Aseo|EX|1|30|131|0|1|18|30|0|1|18|30|0
2023/05/01|CEDI_3|12224|Congelados|EX|1|13|14|0||||||||
2023/05/01|CEDI_3|12224|Cuadrante 1|EX|1|1|28|0|1|7|183|0|1|7|183|0
2023/05/01|CEDI_3|12224|Fruver Seco|EX|2|9|13|0||||||||
2023/05/01|CEDI_3|12224|Refrigerados|EX|1|10|12|0|1|27|33|0|1|27|33|0
2023/05/01|CEDI_3|12265|Alimentos|EX|1|14|36|0|1|84|155|0|1|84|155|0
2023/05/01|CEDI_3|12265|Aseo|EX|1|16|41|0|1|12|22|0|1|12|22|0
2023/05/01|CEDI_3|12265|Congelados|EX|1|19|29|-2|1|2|2|-1|1|2|2|-1
2023/05/01|CEDI_3|12265|Cuadrante 1|EX|1|4|364|0|1|5|119|0|1|5|119|0
2023/05/01|CEDI_3|12265|Fruver Seco|EX|2|8|14|0|1|7|13|0|1|7|13|0
2023/05/01|CEDI_3|12265|Refrigerados|EX|1|38|49|0|2|23|33|29|2|23|33|29
2023/05/01|CEDI_3|12303|Alimentos|EX|1|41|90|0||||||||
2023/05/01|CEDI_3|12303|Aseo|EX|1|30|66|0||||||||
2023/05/01|CEDI_3|12303|Congelados|EX|1|5|6|0|1|11|11|0|1|11|11|0
2023/05/01|CEDI_3|12303|Cuadrante 1|EX|1|3|53|0||||||||
2023/05/01|CEDI_3|12303|Fruver Seco|EX|2|5|5|0||||||||
2023/05/01|CEDI_3|12303|Refrigerados|EX|1|20|23|0|2|31|31|4|2|31|31|4
2023/05/01|CEDI_3|12310|Alimentos|EX|1|71|113|1|1|81|149|0|1|81|149|0
2023/05/01|CEDI_3|12310|Aseo|EX|1|34|59|0|1|35|59|0|1|35|59|0
2023/05/01|CEDI_3|12310|Congelados|EX|1|10|12|0|1|5|6|0|1|10|12|0
2023/05/01|CEDI_3|12310|Cuadrante 1|EX|1|7|220|0|1|4|117|0|1|4|117|0
2023/05/01|CEDI_3|12310|Fruver Seco|EX|2|4|7|0|1|3|3|0|1|3|3|0
2023/05/01|CEDI_3|12310|Refrigerados|EX|1|20|20|0|1|15|17|0|1|15|17|0
2023/05/01|CEDI_3|12322|Alimentos|EX|1|73|145|0|2|46|93|0|2|46|93|0
2023/05/01|CEDI_3|12322|Aseo|EX|1|29|58|0|2|21|27|0|2|21|27|0
2023/05/01|CEDI_3|12322|Congelados|EX|1|14|16|-2|1|1|1|1|1|1|1|1
2023/05/01|CEDI_3|12322|Cuadrante 1|EX|2|15|338|0|3|9|224|0|3|9|224|0
2023/05/01|CEDI_3|12322|Fruver Seco|EX|2|4|4|0|2|5|7|0|2|5|7|0
2023/05/01|CEDI_3|12322|Refrigerados|EX|1|9|10|0|1|12|13|0|1|12|13|0
2023/05/01|CEDI_3|12323|Alimentos|EX|1|54|99|0||||||||
2023/05/01|CEDI_3|12323|Aseo|EX|1|60|118|0||||||||
2023/05/01|CEDI_3|12323|Congelados|EX|||||1|8|9|0|1|8|9|0
2023/05/01|CEDI_3|12323|Fruver Seco|EX|2|2|2|||||||||
2023/05/01|CEDI_3|12323|Refrigerados|EX|||||1|39|47|0|1|39|47|0
2023/05/01|CEDI_3|12324|Alimentos|EX|1|90|184|0||||||||
2023/05/01|CEDI_3|12324|Aseo|EX|1|48|150|0||||||||
2023/05/01|CEDI_3|12324|Congelados|EX|||||1|6|9|0|1|6|9|0
2023/05/01|CEDI_3|12324|Cuadrante 1|EX|1|8|258|0||||||||
2023/05/01|CEDI_3|12324|Fruver Seco|EX|2|2|2|0||||||||
2023/05/01|CEDI_3|12324|Refrigerados|EX|1|6|7|0|2|48|56|6|2|48|56|6
2023/05/01|CEDI_3|12332|Alimentos|EX|1|16|44|0|||||1|138|235|0
2023/05/01|CEDI_3|12332|Aseo|EX|1|25|44|0|||||1|37|49|0
2023/05/01|CEDI_3|12332|Congelados|EX|1|5|18|2|1|23|43|1|1|23|43|1
2023/05/01|CEDI_3|12332|Cuadrante 1|EX|2|14|283|0|1|13|270|0|1|13|337|0
2023/05/01|CEDI_3|12332|Fruver Seco|EX|2|9|11|0|1|7|8|0|1|7|8|0
2023/05/01|CEDI_3|12332|Refrigerados|EX|1|45|76|0|1|53|84|0|1|53|84|0
2023/05/01|CEDI_3|12376|Alimentos|EX|1|81|120|0||||||||
2023/05/01|CEDI_3|12376|Aseo|EX|1|36|69|0||||||||
2023/05/01|CEDI_3|12376|Congelados|EX|1|12|12|0|1|11|13|0||||
2023/05/01|CEDI_3|12376|Cuadrante 1|EX|1|8|159|0||||||||
2023/05/01|CEDI_3|12376|Fruver Seco|EX|2|5|11|0||||||||
2023/05/01|CEDI_3|12376|Refrigerados|EX|1|18|21|0|2|26|31|1||||
2023/05/01|CEDI_3|12381|Alimentos|EX|1|50|76|0|1|75|149|0|1|75|149|0
2023/05/01|CEDI_3|12381|Aseo|EX|1|22|37|0|1|20|42|0|1|20|42|0
2023/05/01|CEDI_3|12381|Congelados|EX|1|12|17|1|1|10|13|2|1|10|13|2
2023/05/01|CEDI_3|12381|Cuadrante 1|EX|1|1|9|0|1|3|134|0|1|3|134|0
2023/05/01|CEDI_3|12381|Fruver Seco|EX|2|4|5|0|1|2|2|0|1|2|2|0
2023/05/01|CEDI_3|12381|Refrigerados|EX|1|24|33|0|1|29|32|0|1|29|32|0
2023/05/01|CEDI_3|12409|Alimentos|EX|1|132|191|0|1|73|115|0||||
2023/05/01|CEDI_3|12409|Aseo|EX|1|51|80|0|1|30|47|0||||
2023/05/01|CEDI_3|12409|Congelados|EX|1|15|21|1|1|13|17|0|1|13|17|0
2023/05/01|CEDI_3|12409|Cuadrante 1|EX|2|8|185|0|1|9|159|0||||
2023/05/01|CEDI_3|12409|Fruver Seco|EX|2|4|4|0|1|3|3|0||||
2023/05/01|CEDI_3|12409|Refrigerados|EX|1|27|32|0|1|39|45|4|1|39|45|4
2023/05/01|CEDI_3|12424|Alimentos|EX|1|73|81|0|3|99|175|0|3|99|175|0
2023/05/01|CEDI_3|12424|Aseo|EX|1|19|35|0|3|20|27|1|3|20|27|1
2023/05/01|CEDI_3|12424|Congelados|EX|1|11|15|1|1|5|6|2|1|5|6|2
2023/05/01|CEDI_3|12424|Cuadrante 1|EX|2|8|213|0|2|6|194|0|2|6|194|0
2023/05/01|CEDI_3|12424|Fruver Seco|EX|2|2|2|0|3|6|11|0|3|6|11|0
2023/05/01|CEDI_3|12424|Refrigerados|EX|1|28|33|0|1|34|44|0|1|34|44|0
2023/05/01|CEDI_3|12481|Alimentos|EX|1|105|165|0|3|153|226|0|3|153|226|0
2023/05/01|CEDI_3|12481|Aseo|EX|1|44|72|0|3|49|66|0|3|49|66|0
2023/05/01|CEDI_3|12481|Congelados|EX|1|11|11|0|1|3|3|-1|1|3|3|-1
2023/05/01|CEDI_3|12481|Cuadrante 1|EX|1|5|102|0|2|7|198|0|2|7|198|0
2023/05/01|CEDI_3|12481|Fruver Seco|EX|2|7|10|0|2|9|25|0|2|9|25|0
2023/05/01|CEDI_3|12481|Refrigerados|EX|1|28|32|0|2|19|19|0|2|19|19|0
2023/05/01|CEDI_3|12483|Alimentos|EX|1|106|198|0|1|69|115|0|1|69|115|0
2023/05/01|CEDI_3|12483|Aseo|EX|1|54|238|62|1|11|12|0|1|11|12|0
2023/05/01|CEDI_3|12483|Congelados|EX|1|5|5|0||||||||
2023/05/01|CEDI_3|12483|Cuadrante 1|EX|1|7|251|0|1|2|93|0|1|2|93|0
2023/05/01|CEDI_3|12483|Fruver Seco|EX|2|4|4|0||||||||
2023/05/01|CEDI_3|12483|Refrigerados|EX|1|32|36|0|2|7|7|0|2|7|7|0
2023/05/01|CEDI_3|12499|Alimentos|EX|1|68|98|0|3|118|190|0|3|118|190|0
2023/05/01|CEDI_3|12499|Aseo|EX|1|15|20|0|2|34|51|0|2|34|51|0
2023/05/01|CEDI_3|12499|Congelados|EX|1|8|8|-1||||||||
2023/05/01|CEDI_3|12499|Cuadrante 1|EX|1|1|15|0|1|8|300|0|1|8|300|0
2023/05/01|CEDI_3|12499|Fruver Seco|EX|2|3|3|0|1|4|4|0|1|4|4|0
2023/05/01|CEDI_3|12499|Refrigerados|EX|1|11|11|0|1|30|31|0|1|30|31|0
2023/05/01|CEDI_3|12540|Alimentos|EX|1|48|82|0|1|17|21|0|1|17|21|0
2023/05/01|CEDI_3|12540|Aseo|EX|1|58|114|0|1|6|6|0|1|6|6|0
2023/05/01|CEDI_3|12540|Congelados|EX|1|13|18|0||||||||
2023/05/01|CEDI_3|12540|Cuadrante 1|EX|1|6|115|0|1|2|34|0|1|2|34|0
2023/05/01|CEDI_3|12540|Fruver Seco|EX|2|4|4|0|1|5|8|0|1|5|8|0
2023/05/01|CEDI_3|12540|Refrigerados|EX|1|19|33|6|2|11|14|-1|2|11|14|-1
2023/05/01|CEDI_3|12574|Alimentos|EX|1|66|100|0|1|42|94|0|1|42|94|0
2023/05/01|CEDI_3|12574|Aseo|EX|1|25|52|0|1|10|24|0|1|10|24|0
2023/05/01|CEDI_3|12574|Congelados|EX|1|5|6|1|1|3|5|1|1|3|5|1
2023/05/01|CEDI_3|12574|Cuadrante 1|EX|2|5|87|0|1|4|204|0|1|4|204|0
2023/05/01|CEDI_3|12574|Fruver Seco|EX|2|8|14|0|1|3|6|0|1|3|6|0
2023/05/01|CEDI_3|12574|Refrigerados|EX|1|27|33|0|2|12|28|0|2|12|28|0
2023/05/01|CEDI_3|12591|Alimentos|EX|1|45|115|3|1|103|184|4|1|103|184|4
2023/05/01|CEDI_3|12591|Aseo|EX|1|5|17|0|1|18|20|0|1|18|20|0
2023/05/01|CEDI_3|12591|Congelados|EX|1|3|4|0|1|11|16|0|1|11|16|0
2023/05/01|CEDI_3|12591|Cuadrante 1|EX|2|4|89|0|1|5|86|0|1|5|86|0
2023/05/01|CEDI_3|12591|Fruver Seco|EX|2|5|5|0|1|1|1|0|1|1|1|0
2023/05/01|CEDI_3|12591|Refrigerados|EX|1|10|19|0|1|16|20|0|1|16|20|0
2023/05/01|CEDI_3|12592|Alimentos|EX|1|57|110|0|1|61|102|12|1|61|102|12
2023/05/01|CEDI_3|12592|Aseo|EX|1|15|54|0|1|3|3|0|1|3|3|0
2023/05/01|CEDI_3|12592|Congelados|EX|1|9|12|0|1|5|11|0|1|5|11|0
2023/05/01|CEDI_3|12592|Cuadrante 1|EX|2|9|157|0|1|3|69|0|1|3|69|0
2023/05/01|CEDI_3|12592|Fruver Seco|EX|2|4|4|0||||||||
2023/05/01|CEDI_3|12592|Refrigerados|EX|1|22|27|-1|1|11|11|0|1|11|11|0
2023/05/01|CEDI_3|12595|Alimentos|EX|1|93|227|0|1|7|20|0|1|117|272|0
2023/05/01|CEDI_3|12595|Aseo|EX|1|37|144|0|||||1|40|88|0
2023/05/01|CEDI_3|12595|Congelados|EX|1|15|20|0|1|3|6|0|1|3|6|0
2023/05/01|CEDI_3|12595|Cuadrante 1|EX|2|16|319|0|1|8|192|0|1|11|215|0
2023/05/01|CEDI_3|12595|Fruver Seco|EX|2|7|7|0||||||||
2023/05/01|CEDI_3|12595|Refrigerados|EX|1|23|37|0|1|2|3|0|1|2|3|0
2023/05/01|CEDI_3|12620|Alimentos|EX|1|49|79|0|2|63|81|0|2|63|81|0
2023/05/01|CEDI_3|12620|Aseo|EX|1|16|34|0|2|8|12|0|2|8|12|0
2023/05/01|CEDI_3|12620|Congelados|EX|1|7|11|0|1|2|2|1|1|2|2|1
2023/05/01|CEDI_3|12620|Cuadrante 1|EX|2|5|95|0|3|6|160|0|3|6|160|0
2023/05/01|CEDI_3|12620|Fruver Seco|EX|2|5|5|0|2|3|4|0|2|3|4|0
2023/05/01|CEDI_3|12620|Refrigerados|EX|1|19|22|0|2|12|14|0|2|12|14|0
2023/05/01|CEDI_3|12634|Alimentos|EX|1|43|61|0||||||||
2023/05/01|CEDI_3|12634|Aseo|EX|1|14|33|0||||||||
2023/05/01|CEDI_3|12634|Congelados|EX|1|1|2||1|1|1|0|2|3|4|0
2023/05/01|CEDI_3|12634|Cuadrante 1|EX|1|1|9|0||||||||
2023/05/01|CEDI_3|12634|Fruver Seco|EX|2|2|2|0||||||||
2023/05/01|CEDI_3|12634|Refrigerados|EX|1|4|5|0|1|10|10|0|1|10|10|0
2023/05/01|CEDI_3|12635|Alimentos|EX|1|64|139|0||||||||
2023/05/01|CEDI_3|12635|Aseo|EX|1|16|84|0||||||||
2023/05/01|CEDI_3|12635|Cuadrante 1|EX|1|6|114|0||||||||
2023/05/01|CEDI_3|12635|Fruver Seco|EX|2|3|6|0||||||||
2023/05/01|CEDI_3|12635|Refrigerados|EX|1|10|12|0|2|4|6|0||||
2023/05/01|CEDI_3|12647|Alimentos|EX|1|6|10|0||||||||
2023/05/01|CEDI_3|12647|Aseo|EX|1|13|49|0||||||||
2023/05/01|CEDI_3|12647|Cuadrante 1|EX|1|2|24|0||||||||
2023/05/01|CEDI_3|12647|Fruver Seco|EX|2|5|5|0||||||||
2023/05/01|CEDI_3|12647|Refrigerados|EX|1|13|16|0|1|1|1|0|1|1|1|0
2023/05/01|CEDI_3|12661|Alimentos|EX|1|75|156|0|1|51|117|0|1|51|117|0
2023/05/01|CEDI_3|12661|Aseo|EX|1|31|56|0|1|3|3|0|1|3|3|0
2023/05/01|CEDI_3|12661|Congelados|EX|1|5|5|-1|1|5|10|-4|1|5|10|-4
2023/05/01|CEDI_3|12661|Cuadrante 1|EX|1|2|49|0|1|2|27|0|1|2|27|0
2023/05/01|CEDI_3|12661|Fruver Seco|EX|2|3|4|0|1|4|5|0|1|4|5|0
2023/05/01|CEDI_3|12661|Refrigerados|EX|1|37|43|0|1|8|10|0|1|8|10|0
2023/05/01|CEDI_3|12703|Alimentos|EX|1|106|192|0|1|52|102|0|1|52|102|0
2023/05/01|CEDI_3|12703|Aseo|EX|1|24|42|0|1|12|16|0|1|12|16|0
2023/05/01|CEDI_3|12703|Congelados|EX|1|4|5|1|1|3|4|3|1|3|4|3
2023/05/01|CEDI_3|12703|Cuadrante 1|EX|2|8|235|0|1|6|227|0|1|6|227|0
2023/05/01|CEDI_3|12703|Fruver Seco|EX|2|8|12|0|1|7|12|0|1|7|12|0
2023/05/01|CEDI_3|12703|Refrigerados|EX|1|53|94|12|1|14|17|0|1|14|17|0
2023/05/01|CEDI_3|12704|Alimentos|EX|1|101|197|0|1|84|131|1||||
2023/05/01|CEDI_3|12704|Aseo|EX|1|45|98|0|1|17|36|0||||
2023/05/01|CEDI_3|12704|Congelados|EX|1|6|7|1|1|6|8|-1|1|6|8|-1
2023/05/01|CEDI_3|12704|Cuadrante 1|EX|1|8|233|0|1|9|163|0||||
2023/05/01|CEDI_3|12704|Fruver Seco|EX|2|4|4|0|2|8|18|0||||
2023/05/01|CEDI_3|12704|Refrigerados|EX|1|33|59|0|1|47|61|0|1|47|61|0
2023/05/01|CEDI_3|12705|Alimentos|EX|1|67|106|0|1|39|55|0|1|39|55|0
2023/05/01|CEDI_3|12705|Aseo|EX|1|26|51|0|1|15|17|0|1|15|17|0
2023/05/01|CEDI_3|12705|Congelados|EX|1|16|17|0|1|4|5|1|1|4|5|1
2023/05/01|CEDI_3|12705|Cuadrante 1|EX|1|4|86|0|1|5|104|0|1|5|104|0
2023/05/01|CEDI_3|12705|Fruver Seco|EX|2|6|7|0||||||||
2023/05/01|CEDI_3|12705|Refrigerados|EX|1|24|40|0|1|24|31|0|1|24|31|0
2023/05/01|CEDI_3|12726|Alimentos|EX|1|160|219|0|1|18|18|0|1|77|138|0
2023/05/01|CEDI_3|12726|Aseo|EX|1|59|132|3|1|18|29|0|1|17|26|0
2023/05/01|CEDI_3|12726|Congelados|EX|1|21|29|0|1|11|15|0||||
2023/05/01|CEDI_3|12726|Cuadrante 1|EX|2|3|107|0|1|10|212|0|1|12|240|0
2023/05/01|CEDI_3|12726|Fruver Seco|EX|2|8|14|0|||||2|7|19|0
2023/05/01|CEDI_3|12726|Refrigerados|EX|1|56|69|0|2|22|25|0||||
2023/05/01|CEDI_3|12727|Alimentos|EX|1|66|166|0|1|52|119|0|2|215|524|1
2023/05/01|CEDI_3|12727|Aseo|EX|1|31|118|0|1|33|60|0|2|67|146|0
2023/05/01|CEDI_3|12727|Congelados|EX|1|19|26|0|1|10|12|2|1|10|12|2
2023/05/01|CEDI_3|12727|Cuadrante 1|EX|2|5|82|0|1|9|191|0|2|15|437|0
2023/05/01|CEDI_3|12727|Fruver Seco|EX|2|9|13|-3|2|9|16|-7|1|7|9|0
2023/05/01|CEDI_3|12727|Refrigerados|EX|1|23|47|0|2|41|54|-1|2|41|54|-1
2023/05/01|CEDI_3|12775|Alimentos|EX|1|96|166|0||||||||
2023/05/01|CEDI_3|12775|Aseo|EX|1|27|103|0||||||||
2023/05/01|CEDI_3|12775|Congelados|EX|1|5|6|0|1|5|5|0||||
2023/05/01|CEDI_3|12775|Cuadrante 1|EX|1|8|181|0||||||||
2023/05/01|CEDI_3|12775|Fruver Seco|EX|2|9|15|0||||||||
2023/05/01|CEDI_3|12775|Refrigerados|EX|1|23|27|0|1|22|25|0||||
2023/05/01|CEDI_3|12776|Alimentos|EX|1|46|129|0|||||1|37|95|0
2023/05/01|CEDI_3|12776|Aseo|EX|1|21|66|0|||||1|10|19|0
2023/05/01|CEDI_3|12776|Congelados|EX|1|8|16|0|1|8|12|0|1|8|12|0
2023/05/01|CEDI_3|12776|Cuadrante 1|EX|1|9|184|0|||||1|5|91|0
2023/05/01|CEDI_3|12776|Fruver Seco|EX|2|6|9|0|||||1|2|4|0
2023/05/01|CEDI_3|12776|Refrigerados|EX|1|24|38|0|1|3|3|0|1|3|3|0
2023/05/01|CEDI_3|12777|Alimentos|EX|1|52|104|0||||||||
2023/05/01|CEDI_3|12777|Aseo|EX|1|34|100|0||||||||
2023/05/01|CEDI_3|12777|Congelados|EX|1|3|4|0||||||||
2023/05/01|CEDI_3|12777|Cuadrante 1|EX|1|2|28|||||||||
2023/05/01|CEDI_3|12777|Fruver Seco|EX|2|7|9|0||||||||
2023/05/01|CEDI_3|12777|Refrigerados|EX|1|13|15|0|2|8|9|0||||
2023/05/01|CEDI_3|12806|Alimentos|EX|1|17|28|2|1|47|110|0|1|47|110|0
2023/05/01|CEDI_3|12806|Aseo|EX|1|16|57|0|1|5|6|0|1|5|6|0
2023/05/01|CEDI_3|12806|Congelados|EX|1|10|12|-1|1|9|19|-5|1|9|19|-5
2023/05/01|CEDI_3|12806|Cuadrante 1|EX|2|5|66|0|1|1|32|0|1|1|32|0
2023/05/01|CEDI_3|12806|Fruver Seco|EX|1|1|1|0||||||||
2023/05/01|CEDI_3|12806|Refrigerados|EX|1|18|25|0|1|13|14|0|1|13|14|0
2023/05/01|CEDI_3|12807|Alimentos|EX|1|24|74|0|1|20|77|0|1|17|66|0
2023/05/01|CEDI_3|12807|Aseo|EX|1|8|28|0|1|13|25|0|1|13|25|0
2023/05/01|CEDI_3|12807|Congelados|EX|1|6|13|-3|1|4|12|-3|1|4|12|-3
2023/05/01|CEDI_3|12807|Cuadrante 1|EX|2|10|206|0|1|3|75|0|1|3|75|0
2023/05/01|CEDI_3|12807|Fruver Seco|EX|2|3|3|0|1|4|6|0|1|4|6|0
2023/05/01|CEDI_3|12807|Refrigerados|EX|1|11|22|0|1|6|11|0|1|6|11|0
2023/05/01|CEDI_3|12808|Alimentos|EX|1|57|76|0||||||||
2023/05/01|CEDI_3|12808|Aseo|EX|1|33|75|0||||||||
2023/05/01|CEDI_3|12808|Congelados|EX|||||1|5|6|0|1|5|6|0
2023/05/01|CEDI_3|12808|Cuadrante 1|EX|1|1|18|0||||||||
2023/05/01|CEDI_3|12808|Fruver Seco|EX|2|3|3|0||||||||
2023/05/01|CEDI_3|12808|Refrigerados|EX|1|3|3|0|1|37|47|0|1|37|47|0
2023/05/01|CEDI_3|12835|Alimentos|EX|1|49|91|1|2|22|37|0|2|22|37|0
2023/05/01|CEDI_3|12835|Aseo|EX|1|27|56|0|2|5|10|0|2|5|10|0
2023/05/01|CEDI_3|12835|Congelados|EX|1|1|4|0|1|5|6|0|1|5|6|0
2023/05/01|CEDI_3|12835|Cuadrante 1|EX|||||2|6|161|0|2|6|161|0
2023/05/01|CEDI_3|12835|Fruver Seco|EX|2|5|7|0|2|5|7|0|2|5|7|0
2023/05/01|CEDI_3|12835|Refrigerados|EX|1|16|16|0|1|10|11|0|1|10|11|0
2023/05/01|CEDI_3|12867|Alimentos|EX|1|107|257|3|1|65|136|0|1|65|136|0
2023/05/01|CEDI_3|12867|Aseo|EX|1|68|163|0|1|8|11|0|1|8|11|0
2023/05/01|CEDI_3|12867|Congelados|EX|1|4|7|2|1|1|1|0|1|1|1|0
2023/05/01|CEDI_3|12867|Cuadrante 1|EX|2|5|151|0|1|2|30|0|1|2|30|0
2023/05/01|CEDI_3|12867|Fruver Seco|EX|2|5|6|0|1|2|2|0|1|2|2|0
2023/05/01|CEDI_3|12867|Refrigerados|EX|1|47|61|0|2|27|33|0|2|27|33|0
2023/05/01|CEDI_3|12868|Alimentos|EX|1|56|105|0|1|51|86|0|1|51|86|0
2023/05/01|CEDI_3|12868|Aseo|EX|1|37|77|0|1|16|25|0|1|16|25|0
